id,text,cleaned_text,created_at,username,user_id,language,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,source,is_retweet,is_reply,in_reply_to_user_id,conversation_id,user_followers_count,user_following_count,user_verified,user_location,possibly_sensitive,sentiment,sentiment_score,subjectivity,emotion,_ingest_timestamp,_source,clean_text,hashtags_array,mentions_array,clean_username,clean_source,clean_user_location,created_at_ts,sentiment_index,emotion_index
8.21488e+18,Treat each beautiful form message play religious. #DDoS @huynhmatthew,Treat each beautiful form message play religious.,07-09-2024 11:27,@fgarcia,833117703,fr,2,8,1,0,38,#DDoS,@huynhmatthew,Android,False,False,,4.39253e+18,4441,1172,False,Port Toddtown,False,positive,0.425,0.625,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,treat each beautiful form message play religious #ddos,"[""#ddos""]","[""@huynhmatthew""]",fgarcia,android,port toddtown,2024-09-07T11:27:00.000Z,1,4
4.36226e+18,Allow improve later arm of available effect usually. #Ransomware @fsmith,Allow improve later arm of available effect usually.,21-10-2024 09:45,@zking,258506313,en,2,3,1,0,49,#Ransomware,@fsmith,TweetDeck,False,False,,9.83801e+18,55613,1487,False,NaN,False,neutral,0.05,0.217,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,allow improve later arm of available effect usually #ransomware,"[""#ransomware""]","[""@fsmith""]",zking,tweetdeck,NaN,2024-10-21T09:45:00.000Z,0,3
7.9971e+18,Credential stuffing attack successful. Set piece opportunity decade large. #SOC @darius87 @qellis,Credential stuffing attack successful. Set piece opportunity decade large.,02-08-2024 21:10,@amathews,862886869,en,0,8,2,0,39,#SOC,"@darius87, @qellis",Twitter Web App,False,True,977975674.0,7.27644e+18,829,1855,False,Ramirezport,False,positive,0.482,0.689,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,credential stuffing attack successful set piece opportunity decade large #soc,"[""#soc""]","[""@darius87"",""@qellis""]",amathews,twitter web app,ramirezport,2024-08-02T21:10:00.000Z,1,3
9.18267e+18,Walk prevent research onto respond put property do bag several. #DDoS @bradleyperez @betty67,Walk prevent research onto respond put property do bag several.,12-08-2024 04:28,@rita74,661592150,en,2,8,1,2,45,#DDoS,"@bradleyperez, @betty67",Android,True,False,,6.03893e+18,15713,1909,False,Darrentown,False,neutral,0.0,0.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,walk prevent research onto respond put property do bag several #ddos,"[""#ddos""]","[""@bradleyperez"",""@betty67""]",rita74,android,darrentown,2024-08-12T04:28:00.000Z,0,4
4.74374e+18,Security audit scheduled. Myself to teach only red. #Hacking ,Security audit scheduled. Myself to teach only red.,08-10-2024 23:29,@nswanson,35510190,en,2,12,0,1,57,#Hacking,NaN,Twitter for iPhone,False,False,,2.70578e+18,2512,250,False,New Christopherstad,False,neutral,0.0,0.5,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit scheduled myself to teach only red #hacking,"[""#hacking""]",[],nswanson,twitter for iphone,new christopherstad,2024-10-08T23:29:00.000Z,0,1
5.87191e+18,Affect game face low lawyer single on vote stage responsibility. #InfoSec #SOC #SOC @leah61 @rodrigueztimothy,Affect game face low lawyer single on vote stage responsibility.,11-10-2024 21:52,@cmyers,483063367,en,5,9,0,1,40,"#InfoSec, #SOC, #SOC","@leah61, @rodrigueztimothy",Android,False,True,,8.77829e+18,521,791,False,NaN,False,negative,-0.157,0.305,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,affect game face low lawyer single on vote stage responsibility #infosec #soc #soc,"[""#infosec"",""#soc"",""#soc""]","[""@leah61"",""@rodrigueztimothy""]",cmyers,android,NaN,2024-10-11T21:52:00.000Z,2,5
3.69417e+18,Face sea industry leave memory so charge hold office fast. Environmental writer agent data action medical. #CVE @wrice,Face sea industry leave memory so charge hold office fast. Environmental writer agent data action medical.,25-11-2024 08:06,@bsmith,159979402,en,2,11,2,1,43,#CVE,@wrice,Twitter Web App,False,False,734779934.0,2.53527e+18,163,1160,False,Cummingsburgh,False,positive,0.1,0.233,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,face sea industry leave memory so charge hold office fast environmental writer agent data action medical #cve,"[""#cve""]","[""@wrice""]",bsmith,twitter web app,cummingsburgh,2024-11-25T08:06:00.000Z,1,2
5.3753e+18,Attack mind use site live person television third three keep hear. Series day north. #MFA @othomas @lmcdonald,Attack mind use site live person television third three keep hear. Series day north.,16-11-2024 08:35,@yjones,917867441,en,3,7,3,1,43,#MFA,"@othomas, @lmcdonald",Android,False,False,,8.52118e+18,7207,1515,False,NaN,False,neutral,0.068,0.25,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,attack mind use site live person television third three keep hear series day north #mfa,"[""#mfa""]","[""@othomas"",""@lmcdonald""]",yjones,android,NaN,2024-11-16T08:35:00.000Z,0,3
9.68425e+18,Encryption standards are top-notch. Area just draw group. #Hacking #DataBreach #Firewall @angelabarnes,Encryption standards are top-notch. Area just draw group.,06-09-2024 22:16,@donnajohnson,406892104,en,5,9,2,5,57,"#Hacking, #DataBreach, #Firewall",@angelabarnes,Android,False,False,,7.15819e+18,4938,872,False,West James,False,positive,1.0,1.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,encryption standards are top notch area just draw group #hacking #databreach #firewall,"[""#hacking"",""#databreach"",""#firewall""]","[""@angelabarnes""]",donnajohnson,android,west james,2024-09-06T22:16:00.000Z,1,4
7.13344e+18,Cover walk drop skin democratic operation discover evidence. Skin sport threat. #Firewall ,Cover walk drop skin democratic operation discover evidence. Skin sport threat.,03-02-2025 20:25,@qknight,676712575,fr,1,7,0,0,49,#Firewall,NaN,Android,False,False,,3.1251e+18,292,1209,False,Lake Sally,False,neutral,0.0,0.0,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,cover walk drop skin democratic operation discover evidence skin sport threat #firewall,"[""#firewall""]",[],qknight,android,lake sally,2025-02-03T20:25:00.000Z,0,0
9.88821e+18,Partner pressure course join they follow cell figure carry gas lot. Almost him vote. #ZeroDay #Phishing @amanda85 @amanda53,Partner pressure course join they follow cell figure carry gas lot. Almost him vote.,19-10-2024 01:56,@wilsonbeth,538520385,en,2,10,0,1,41,"#ZeroDay, #Phishing","@amanda85, @amanda53",TweetDeck,False,False,,7.23297e+18,3726,1603,False,West Garrettstad,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,partner pressure course join they follow cell figure carry gas lot almost him vote #zeroday #phishing,"[""#zeroday"",""#phishing""]","[""@amanda85"",""@amanda53""]",wilsonbeth,tweetdeck,west garrettstad,2024-10-19T01:56:00.000Z,0,3
1.01964e+18,Toward morning according easy know set few car four. #SOC #DDoS @castillomichele @opierce,Toward morning according easy know set few car four.,14-08-2024 02:16,@bstephens,378660273,en,0,8,2,0,52,"#SOC, #DDoS","@castillomichele, @opierce",Android,False,False,,3.43467e+18,2523,1543,False,North Jeremy,False,positive,0.117,0.467,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,toward morning according easy know set few car four #soc #ddos,"[""#soc"",""#ddos""]","[""@castillomichele"",""@opierce""]",bstephens,android,north jeremy,2024-08-14T02:16:00.000Z,1,0
1.56679e+18,Credential stuffing attack successful. Week collection eat avoid lose top behavior why. #ThreatIntel #Phishing ,Credential stuffing attack successful. Week collection eat avoid lose top behavior why.,10-10-2024 15:00,@ann63,94353197,fr,1,10,2,2,67,"#ThreatIntel, #Phishing",NaN,Android,False,False,268063335.0,1.7639e+18,662,1573,False,New Lisa,False,positive,0.625,0.725,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,credential stuffing attack successful week collection eat avoid lose top behavior why #threatintel #phishing,"[""#threatintel"",""#phishing""]",[],ann63,android,new lisa,2024-10-10T15:00:00.000Z,1,5
3.17148e+18,Modern low turn mind data something baby soon south note something community stage. Trouble officer finally boy across crime consumer. #DDoS #Ransomware @ruizandrew @milesharold,Modern low turn mind data something baby soon south note something community stage. Trouble officer finally boy across crime consumer.,24-09-2024 03:49,@rcollins,944052282,es,3,5,1,2,48,"#DDoS, #Ransomware","@ruizandrew, @milesharold",TweetDeck,False,False,,6.18957e+18,7182,1279,False,NaN,False,neutral,0.0,0.45,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,modern low turn mind data something baby soon south note something community stage trouble officer finally boy across crime consumer #ddos #ransomware,"[""#ddos"",""#ransomware""]","[""@ruizandrew"",""@milesharold""]",rcollins,tweetdeck,NaN,2024-09-24T03:49:00.000Z,0,0
1.43922e+18,Change again race room prevent about rich. Guess hand even huge morning people probably. #MFA #Firewall @brownpamela @dperry,Change again race room prevent about rich. Guess hand even huge morning people probably.,05-02-2025 14:50,@debra01,138458840,en,2,5,1,0,60,"#MFA, #Firewall","@brownpamela, @dperry",Twitter Web App,False,False,162343791.0,6.56297e+18,990,1972,False,Georgeshire,False,positive,0.388,0.825,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,change again race room prevent about rich guess hand even huge morning people probably #mfa #firewall,"[""#mfa"",""#firewall""]","[""@brownpamela"",""@dperry""]",debra01,twitter web app,georgeshire,2025-02-05T14:50:00.000Z,1,3
4.07832e+18,Education color anything test huge loss training game same use source. #Ransomware #Firewall @alexanderponce @pthomas,Education color anything test huge loss training game same use source.,22-02-2025 00:47,@raymondmann,508067437,en,5,12,1,3,43,"#Ransomware, #Firewall","@alexanderponce, @pthomas",Twitter Web App,False,False,,8.57821e+18,10162,556,False,South Brandonland,False,neutral,0.0,0.475,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,education color anything test huge loss training game same use source #ransomware #firewall,"[""#ransomware"",""#firewall""]","[""@alexanderponce"",""@pthomas""]",raymondmann,twitter web app,south brandonland,2025-02-22T00:47:00.000Z,0,3
1.70845e+18,Friend within child care magazine environmental professional garden region. #Ransomware #InfoSec #DataBreach ,Friend within child care magazine environmental professional garden region.,03-08-2024 14:57,@xsmith,806663311,en,4,6,0,1,46,"#Ransomware, #InfoSec, #DataBreach",NaN,Android,False,False,,2.0167e+18,5661,1654,False,Lake Danielchester,False,neutral,0.1,0.1,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,friend within child care magazine environmental professional garden region #ransomware #infosec #databreach,"[""#ransomware"",""#infosec"",""#databreach""]",[],xsmith,android,lake danielchester,2024-08-03T14:57:00.000Z,0,2
4.79296e+18,Incident response was flawless. Participant suggest low car pay go number. #Hacking @wilsonanna,Incident response was flawless. Participant suggest low car pay go number.,25-10-2024 00:52,@david32,919108925,en,2,15,1,0,54,#Hacking,@wilsonanna,TweetDeck,False,True,,5.18454e+18,2092,1054,False,Wilkinsonview,False,positive,0.5,0.65,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,incident response was flawless participant suggest low car pay go number #hacking,"[""#hacking""]","[""@wilsonanna""]",david32,tweetdeck,wilkinsonview,2024-10-25T00:52:00.000Z,1,2
7.67794e+18,Positive culture live future claim travel gas who place head follow by investment. Soon position bar own wind. #ZeroDay #CVE #CyberSecurity ,Positive culture live future claim travel gas who place head follow by investment. Soon position bar own wind.,16-10-2024 00:12,@dcook,8385313,en,3,8,1,1,49,"#ZeroDay, #CVE, #CyberSecurity",NaN,Android,False,True,,5.26452e+18,9302,1093,False,NaN,False,positive,0.241,0.543,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,positive culture live future claim travel gas who place head follow by investment soon position bar own wind #zeroday #cve #cybersecurity,"[""#zeroday"",""#cve"",""#cybersecurity""]",[],dcook,android,NaN,2024-10-16T00:12:00.000Z,1,4
2.66231e+18,Receive book social finally contain no life draw include. #CVE #Firewall ,Receive book social finally contain no life draw include.,24-03-2025 04:26,@manderson,391989389,en,4,9,1,0,57,"#CVE, #Firewall",NaN,Twitter for iPhone,True,False,,7.77066e+18,210,670,False,New Sarabury,False,neutral,0.017,0.533,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,receive book social finally contain no life draw include #cve #firewall,"[""#cve"",""#firewall""]",[],manderson,twitter for iphone,new sarabury,2025-03-24T04:26:00.000Z,0,0
1.29577e+18,Our SOC team responded fast. Concern president weight whose. #CVE @pluna @derickson,Our SOC team responded fast. Concern president weight whose.,05-09-2024 19:02,@wjackson,189763149,en,5,8,3,2,48,#CVE,"@pluna, @derickson",TweetDeck,False,False,,1.22643e+18,730,300,False,Kennethport,True,positive,0.2,0.6,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,our soc team responded fast concern president weight whose #cve,"[""#cve""]","[""@pluna"",""@derickson""]",wjackson,tweetdeck,kennethport,2024-09-05T19:02:00.000Z,1,3
1.46028e+18,Picture garden fight to million close window heavy. #SOC #CyberSecurity #ThreatIntel @zrodriguez,Picture garden fight to million close window heavy.,25-12-2024 20:14,@jeffrey80,204498950,en,2,6,0,1,49,"#SOC, #CyberSecurity, #ThreatIntel",@zrodriguez,Twitter for iPhone,False,True,,5.44561e+18,3279,1776,False,New Ruth,False,negative,-0.2,0.5,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,picture garden fight to million close window heavy #soc #cybersecurity #threatintel,"[""#soc"",""#cybersecurity"",""#threatintel""]","[""@zrodriguez""]",jeffrey80,twitter for iphone,new ruth,2024-12-25T20:14:00.000Z,2,0
5.15824e+18,Several difficult up positive political by. Ok industry anything air anyone expert over. #Phishing #InfoSec #DDoS @ehale,Several difficult up positive political by. Ok industry anything air anyone expert over.,13-03-2025 20:04,@timothyanderson,35538678,en,1,6,0,1,42,"#Phishing, #InfoSec, #DDoS",@ehale,Android,True,False,,9.0596e+18,7666,1466,False,South Patrick,False,neutral,0.045,0.429,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,several difficult up positive political by ok industry anything air anyone expert over #phishing #infosec #ddos,"[""#phishing"",""#infosec"",""#ddos""]","[""@ehale""]",timothyanderson,android,south patrick,2025-03-13T20:04:00.000Z,0,2
8.81081e+18,Call energy child almost include outside apply. #ZeroDay #InfoSec #ZeroDay @robbinsjoseph @gaineserika,Call energy child almost include outside apply.,09-12-2024 10:57,@stevenrodriguez,408854444,en,5,10,0,2,37,"#ZeroDay, #InfoSec, #ZeroDay","@robbinsjoseph, @gaineserika",TweetDeck,True,False,,3.18368e+18,2602,56,False,NaN,False,neutral,0.0,0.05,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,call energy child almost include outside apply #zeroday #infosec #zeroday,"[""#zeroday"",""#infosec"",""#zeroday""]","[""@robbinsjoseph"",""@gaineserika""]",stevenrodriguez,tweetdeck,NaN,2024-12-09T10:57:00.000Z,0,3
6.05622e+18,Zero breaches this quarter! #InfoSec #ThreatIntel #DDoS @goodwinjack @randypruitt,Zero breaches this quarter!,15-09-2024 18:53,@travis56,770482324,en,2,8,0,1,49,"#InfoSec, #ThreatIntel, #DDoS","@goodwinjack, @randypruitt",Android,False,False,,8.532e+18,5076,713,False,North Cynthiahaven,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,zero breaches this quarter #infosec #threatintel #ddos,"[""#infosec"",""#threatintel"",""#ddos""]","[""@goodwinjack"",""@randypruitt""]",travis56,android,north cynthiahaven,2024-09-15T18:53:00.000Z,0,3
2.86895e+18,Call particular development without particularly world evening song clear. Much drug soldier seven seven pattern range. #Hacking #CVE @zcobb,Call particular development without particularly world evening song clear. Much drug soldier seven seven pattern range.,14-03-2025 09:32,@birdjohn,395890176,en,2,6,1,1,49,"#Hacking, #CVE",@zcobb,Android,False,True,,9.01832e+18,4873,1836,True,Port Garychester,False,positive,0.158,0.312,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,call particular development without particularly world evening song clear much drug soldier seven seven pattern range #hacking #cve,"[""#hacking"",""#cve""]","[""@zcobb""]",birdjohn,android,port garychester,2025-03-14T09:32:00.000Z,1,0
2.18678e+18,Security audit scheduled. #DDoS ,Security audit scheduled.,25-03-2025 17:20,@judymarshall,891514827,en,4,12,0,1,42,#DDoS,NaN,Twitter Web App,False,False,,7.82072e+18,4061,391,False,NaN,False,neutral,0.0,0.0,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit scheduled #ddos,"[""#ddos""]",[],judymarshall,twitter web app,NaN,2025-03-25T17:20:00.000Z,0,2
6.27366e+18,Idea action rest century none off reflect player it. #Firewall @prussell,Idea action rest century none off reflect player it.,01-08-2024 20:15,@kevin78,596828963,en,4,10,0,0,52,#Firewall,@prussell,Twitter for iPhone,False,False,26002102.0,9.56913e+18,872,1919,False,Wrightmouth,False,neutral,0.1,0.1,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,idea action rest century none off reflect player it #firewall,"[""#firewall""]","[""@prussell""]",kevin78,twitter for iphone,wrightmouth,2024-08-01T20:15:00.000Z,0,0
6.42952e+18,Employee voice research exist political by people out right seek. #InfoSec @xramos,Employee voice research exist political by people out right seek.,21-11-2024 07:45,@sophia39,749207417,en,0,5,3,0,54,#InfoSec,@xramos,Android,False,False,,3.82151e+18,2368,1672,False,NaN,False,positive,0.143,0.318,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,employee voice research exist political by people out right seek #infosec,"[""#infosec""]","[""@xramos""]",sophia39,android,NaN,2024-11-21T07:45:00.000Z,1,3
8.52585e+18,Threat intel update: new exploit in wild. #Hacking #Hacking #CyberSecurity @kevinhall,Threat intel update: new exploit in wild.,07-03-2025 04:22,@rmatthews,129084788,fr,6,7,0,2,50,"#Hacking, #Hacking, #CyberSecurity",@kevinhall,Android,False,False,,2.6114e+18,16748,958,False,Melissashire,False,positive,0.118,0.427,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,threat intel update new exploit in wild #hacking #hacking #cybersecurity,"[""#hacking"",""#hacking"",""#cybersecurity""]","[""@kevinhall""]",rmatthews,android,melissashire,2025-03-07T04:22:00.000Z,1,0
4.34906e+18,Social read company light really free cup still. #SOC #DDoS #MFA @mcclainjohn,Social read company light really free cup still.,10-12-2024 00:06,@vhall,591728232,en,2,12,0,2,43,"#SOC, #DDoS, #MFA",@mcclainjohn,Android,False,False,,4.44784e+18,677,1445,False,Lake Rachael,False,positive,0.278,0.522,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,social read company light really free cup still #soc #ddos #mfa,"[""#soc"",""#ddos"",""#mfa""]","[""@mcclainjohn""]",vhall,android,lake rachael,2024-12-10T00:06:00.000Z,1,3
4.56602e+18,Anything worry institution big condition fall little effect. #SOC ,Anything worry institution big condition fall little effect.,25-12-2024 06:24,@james72,633881126,en,2,5,1,2,44,#SOC,NaN,Twitter Web App,False,True,,4.92718e+18,6294,1612,False,East Jerryton,False,neutral,-0.094,0.3,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,anything worry institution big condition fall little effect #soc,"[""#soc""]",[],james72,twitter web app,east jerryton,2024-12-25T06:24:00.000Z,0,0
6.7841e+18,Our SOC team responded fast. Trouble hundred by start force standard. #MFA ,Our SOC team responded fast. Trouble hundred by start force standard.,19-08-2024 11:09,@xerickson,821142556,en,4,12,0,2,31,#MFA,NaN,Twitter for iPhone,False,False,,3.14114e+18,2194,925,False,NaN,False,neutral,0.0,0.267,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,our soc team responded fast trouble hundred by start force standard #mfa,"[""#mfa""]",[],xerickson,twitter for iphone,NaN,2024-08-19T11:09:00.000Z,0,3
4.71915e+18,Incident response was flawless. Food teacher approach onto whom plant. #InfoSec #InfoSec #Hacking @hilledwin @stacey64,Incident response was flawless. Food teacher approach onto whom plant.,21-12-2024 23:53,@millerchristine,713551331,en,3,4,1,3,53,"#InfoSec, #InfoSec, #Hacking","@hilledwin, @stacey64",Twitter for iPhone,False,True,,6.94713e+18,2585,1251,False,Lisaland,False,positive,1.0,1.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,incident response was flawless food teacher approach onto whom plant #infosec #infosec #hacking,"[""#infosec"",""#infosec"",""#hacking""]","[""@hilledwin"",""@stacey64""]",millerchristine,twitter for iphone,lisaland,2024-12-21T23:53:00.000Z,1,4
7.99164e+18,Fly member spend walk side away before. #CVE #ThreatIntel #ZeroDay @lynnoconnor,Fly member spend walk side away before.,03-01-2025 21:20,@rebecca53,59672195,en,1,6,1,2,55,"#CVE, #ThreatIntel, #ZeroDay",@lynnoconnor,Android,False,False,,3.77306e+18,1144,197,False,NaN,False,positive,0.8,0.9,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,fly member spend walk side away before #cve #threatintel #zeroday,"[""#cve"",""#threatintel"",""#zeroday""]","[""@lynnoconnor""]",rebecca53,android,NaN,2025-01-03T21:20:00.000Z,1,2
4.24403e+18,SQL Injection took down our server. #InfoSec #InfoSec #CVE @cheryl41,SQL Injection took down our server.,08-08-2024 15:52,@srodriguez,631041965,en,2,5,1,0,43,"#InfoSec, #InfoSec, #CVE",@cheryl41,TweetDeck,False,False,635244219.0,8.88269e+18,7159,909,False,Garrisonmouth,False,negative,-0.156,0.289,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,sql injection took down our server #infosec #infosec #cve,"[""#infosec"",""#infosec"",""#cve""]","[""@cheryl41""]",srodriguez,tweetdeck,garrisonmouth,2024-08-08T15:52:00.000Z,2,2
8.62573e+18,Many building use it discover when place capital everyone early. Build improve suddenly avoid prove movie. #InfoSec #DDoS #SOC @patricia63,Many building use it discover when place capital everyone early. Build improve suddenly avoid prove movie.,08-02-2025 10:04,@david07,5215137,es,4,6,0,2,53,"#InfoSec, #DDoS, #SOC",@patricia63,Android,False,False,,6.93262e+18,642,741,False,Ayersmouth,False,positive,0.2,0.433,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,many building use it discover when place capital everyone early build improve suddenly avoid prove movie #infosec #ddos #soc,"[""#infosec"",""#ddos"",""#soc""]","[""@patricia63""]",david07,android,ayersmouth,2025-02-08T10:04:00.000Z,1,3
2.05822e+18,Ransomware vulnerability exploited. Eye area parent. #DataBreach #Ransomware #Phishing @wmason @dlarson,Ransomware vulnerability exploited. Eye area parent.,11-03-2025 20:08,@torresgina,1599865,en,4,1,1,1,47,"#DataBreach, #Ransomware, #Phishing","@wmason, @dlarson",Android,False,False,,9.84877e+18,33179,989,False,NaN,False,neutral,0.0,0.0,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,ransomware vulnerability exploited eye area parent #databreach #ransomware #phishing,"[""#databreach"",""#ransomware"",""#phishing""]","[""@wmason"",""@dlarson""]",torresgina,android,NaN,2025-03-11T20:08:00.000Z,0,2
5.60693e+18,Zero-day in our corporate network! #InfoSec #InfoSec #InfoSec @gjohnson,Zero-day in our corporate network!,10-08-2024 02:17,@mcgeebrittany,202663717,en,4,5,2,2,43,"#InfoSec, #InfoSec, #InfoSec",@gjohnson,Android,False,False,,2.72824e+18,6742,1858,False,NaN,False,neutral,0.0,0.0,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,zero day in our corporate network #infosec #infosec #infosec,"[""#infosec"",""#infosec"",""#infosec""]","[""@gjohnson""]",mcgeebrittany,android,NaN,2024-08-10T02:17:00.000Z,0,5
7.53982e+18,Analysis trouble she individual benefit anyone describe. Magazine message may better. #InfoSec ,Analysis trouble she individual benefit anyone describe. Magazine message may better.,30-09-2024 15:50,@benjaminlloyd,418200237,en,1,8,1,2,44,#InfoSec,NaN,TweetDeck,True,False,477725772.0,7.14653e+18,376,1807,False,Douglasfurt,False,neutral,0.1,0.367,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,analysis trouble she individual benefit anyone describe magazine message may better #infosec,"[""#infosec""]",[],benjaminlloyd,tweetdeck,douglasfurt,2024-09-30T15:50:00.000Z,0,4
7.10579e+18,Never box whom list movie good month rate usually. #ZeroDay #MFA ,Never box whom list movie good month rate usually.,13-08-2024 06:05,@kaisercourtney,54564221,en,4,5,2,0,53,"#ZeroDay, #MFA",NaN,Twitter Web App,True,False,,4.60803e+18,1344,1064,False,Cookfurt,False,positive,0.225,0.425,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,never box whom list movie good month rate usually #zeroday #mfa,"[""#zeroday"",""#mfa""]",[],kaisercourtney,twitter web app,cookfurt,2024-08-13T06:05:00.000Z,1,3
1.62142e+18,Love the new MFA system. Movie civil long model activity we research. #ZeroDay @madisonramsey,Love the new MFA system. Movie civil long model activity we research.,01-11-2024 16:17,@nunezsherry,44773190,es,1,3,1,1,48,#ZeroDay,@madisonramsey,Twitter Web App,False,False,,2.76854e+18,5719,1132,False,Sethborough,False,positive,0.195,0.485,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,love the new mfa system movie civil long model activity we research #zeroday,"[""#zeroday""]","[""@madisonramsey""]",nunezsherry,twitter web app,sethborough,2024-11-01T16:17:00.000Z,1,3
8.0007e+18,Decision information adult middle road Republican agreement mouth anyone hundred kitchen. #ThreatIntel #InfoSec #Ransomware @dakota45,Decision information adult middle road Republican agreement mouth anyone hundred kitchen.,01-03-2025 18:47,@cathy36,592725230,en,3,9,0,3,48,"#ThreatIntel, #InfoSec, #Ransomware",@dakota45,Android,False,False,,7.80431e+18,26920,1981,False,Snowview,False,neutral,0.05,0.15,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,decision information adult middle road republican agreement mouth anyone hundred kitchen #threatintel #infosec #ransomware,"[""#threatintel"",""#infosec"",""#ransomware""]","[""@dakota45""]",cathy36,android,snowview,2025-03-01T18:47:00.000Z,0,1
6.60416e+18,Lose nor want her middle individual head than front man. #Phishing #Hacking #Firewall @millerkevin @qwilliams,Lose nor want her middle individual head than front man.,05-10-2024 10:06,@lori34,121328727,en,7,6,1,0,55,"#Phishing, #Hacking, #Firewall","@millerkevin, @qwilliams",TweetDeck,False,False,,6.35405e+18,28179,61,False,NaN,False,neutral,0.0,0.2,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,lose nor want her middle individual head than front man #phishing #hacking #firewall,"[""#phishing"",""#hacking"",""#firewall""]","[""@millerkevin"",""@qwilliams""]",lori34,tweetdeck,NaN,2024-10-05T10:06:00.000Z,0,2
9.32106e+18,Great website update! Unit become any personal keep. #Hacking ,Great website update! Unit become any personal keep.,01-12-2024 11:21,@allenjohnson,325149626,en,4,4,0,1,56,#Hacking,NaN,Android,False,False,,6.00333e+18,1870,1935,False,Allisonstad,False,positive,0.5,0.525,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,great website update unit become any personal keep #hacking,"[""#hacking""]",[],allenjohnson,android,allisonstad,2024-12-01T11:21:00.000Z,1,4
6.31925e+18,Malware vulnerability exploited. #Phishing #Phishing @yrivera @johnharrison,Malware vulnerability exploited.,30-08-2024 22:45,@polson,975979447,fr,4,8,0,2,47,"#Phishing, #Phishing","@yrivera, @johnharrison",Twitter Web App,False,True,337947928.0,2.26724e+18,1016,950,False,Lake Jamesfurt,False,neutral,0.0,0.0,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,malware vulnerability exploited #phishing #phishing,"[""#phishing"",""#phishing""]","[""@yrivera"",""@johnharrison""]",polson,twitter web app,lake jamesfurt,2024-08-30T22:45:00.000Z,0,1
